PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,dataset,duplicate_count,duplicate
24966314,Morphological and histological adaptation of muscle and bone to loading induced by repetitive activation of muscle,"Vickerton P, Jarvis JC, Gallagher JA, Akhtar R, Sutherland H, Jeffery N.",Proc Biol Sci. 2014 Aug 7;281(1788):20140786. doi: 10.1098/rspb.2014.0786.,Vickerton P,Proc Biol Sci,2014,2014/06/27,PMC4083794,,10.1098/rspb.2014.0786,"search_01, search_02",2,duplicate
34936115,Comparison and applicability of three induction methods of temporomandibular joint osteoarthritis in murine models,"Yuan W, Wu Y, Zhou X, Zheng Y, Wang J, Liu J.",J Oral Rehabil. 2022 Apr;49(4):430-441. doi: 10.1111/joor.13300. Epub 2021 Dec 30.,Yuan W,J Oral Rehabil,2022,2021/12/22,,,10.1111/joor.13300,"search_01, search_02",2,duplicate
36272714,Effects of Fam83h truncation mutation on enamel developmental defects in male C57/BL6J mice,"Zheng X, Huang W, He Z, Li Y, Li S, Song Y.",Bone. 2023 Jan;166:116595. doi: 10.1016/j.bone.2022.116595. Epub 2022 Oct 20.,Zheng X,Bone,2023,2022/10/22,,,10.1016/j.bone.2022.116595,"search_01, search_02, search_03",3,duplicate
31160553,Wwp2 maintains cartilage homeostasis through regulation of Adamts5,"Mokuda S, Nakamichi R, Matsuzaki T, Ito Y, Sato T, Miyata K, Inui M, Olmer M, Sugiyama E, Lotz M, Asahara H.",Nat Commun. 2019 Jun 3;10(1):2429. doi: 10.1038/s41467-019-10177-1.,Mokuda S,Nat Commun,2019,2019/06/05,PMC6546747,,10.1038/s41467-019-10177-1,"search_01, search_02",2,duplicate
33849592,Lugol's solution but not formaldehyde affects bone microstructure and bone mineral density parameters at the insertion site of the rotator cuff in rats,"Feichtinger X, Heimel P, Keibl C, Hercher D, Schanda JE, Kocijan R, Redl H, Grillari J, Fialka C, Mittermayr R.",J Orthop Surg Res. 2021 Apr 13;16(1):254. doi: 10.1186/s13018-021-02394-6.,Feichtinger X,J Orthop Surg Res,2021,2021/04/14,PMC8045387,,10.1186/s13018-021-02394-6,"search_01, search_02, search_03",3,duplicate
26772730,A 3D-printed functioning anatomical human middle ear model,"Kuru I, Maier H, Müller M, Lenarz T, Lueth TC.",Hear Res. 2016 Oct;340:204-213. doi: 10.1016/j.heares.2015.12.025. Epub 2016 Jan 7.,Kuru I,Hear Res,2016,2016/01/17,,,10.1016/j.heares.2015.12.025,"search_01, search_02, search_03",3,duplicate
28042512,THE MEASUREMENT OF BONE QUALITY USING GRAY LEVEL CO-OCCURRENCE MATRIX TEXTURAL FEATURES,"Shirvaikar M, Huang N, Dong XN.",J Med Imaging Health Inform. 2016 Oct;6(6):1357-1362. doi: 10.1166/jmihi.2016.1812.,Shirvaikar M,J Med Imaging Health Inform,2016,2017/01/03,PMC5198780,NIHMS805405,10.1166/jmihi.2016.1812,"search_01, search_02",2,duplicate
37964421,The use of mesenchymal stromal cell secretome to enhance guided bone regeneration in comparison with leukocyte and platelet-rich fibrin,"Shanbhag S, Al-Sharabi N, Kampleitner C, Mohamed-Ahmed S, Kristoffersen EK, Tangl S, Mustafa K, Gruber R, Sanz M.",Clin Oral Implants Res. 2024 Feb;35(2):141-154. doi: 10.1111/clr.14205. Epub 2023 Nov 14.,Shanbhag S,Clin Oral Implants Res,2024,2023/11/15,,,10.1111/clr.14205,"search_01, search_02",2,duplicate
33683776,Systematic analysis reveals that colony housing aligns gait profiles and strengthens link between histological and micro-CT bone markers in rat models of osteoarthritis,"Chang YM, Menges S, Westhof A, Kleinschmidt-Doerr K, Brenneis C, Pitsillides AA.",FASEB J. 2021 Apr;35(4):e21451. doi: 10.1096/fj.202002009R.,Chang YM,FASEB J,2021,2021/03/08,,,10.1096/fj.202002009R,"search_01, search_013, search_014, search_02",4,duplicate
24668424,Variations in microanatomy of the human cochlea,"Avci E, Nauwelaers T, Lenarz T, Hamacher V, Kral A.",J Comp Neurol. 2014 Oct 1;522(14):3245-61. doi: 10.1002/cne.23594. Epub 2014 Apr 12.,Avci E,J Comp Neurol,2014,2014/03/27,PMC4265794,,10.1002/cne.23594,"search_01, search_02, search_03",3,duplicate
37847809,Three-dimensional changes in the cranial base associated with soft-diet feeding,"Murata Y, Tanikawa C, Shiraishi Y, Inubushi T, Kono K, Kamioka H, Yamashiro T.",Eur J Orthod. 2024 Jan 1;46(1):cjad058. doi: 10.1093/ejo/cjad058.,Murata Y,Eur J Orthod,2024,2023/10/17,,,10.1093/ejo/cjad058,"search_01, search_013, search_014, search_02",4,duplicate
34930947,Scaling the U-net: segmentation of biodegradable bone implants in high-resolution synchrotron radiation microtomograms,"Baltruschat IM, Ćwieka H, Krüger D, Zeller-Plumhoff B, Schlünzen F, Willumeit-Römer R, Moosmann J, Heuser P.",Sci Rep. 2021 Dec 20;11(1):24237. doi: 10.1038/s41598-021-03542-y.,Baltruschat IM,Sci Rep,2021,2021/12/21,PMC8688506,,10.1038/s41598-021-03542-y,"search_01, search_013, search_014, search_019, search_02",5,duplicate
38905961,Enhancing trabecular CT scans based on deep learning with multi-strategy fusion,"Ge P, Li S, Liang Y, Zhang S, Zhang L, Hu Y, Yao L, Wong PK.",Comput Med Imaging Graph. 2024 Sep;116:102410. doi: 10.1016/j.compmedimag.2024.102410. Epub 2024 Jun 12.,Ge P,Comput Med Imaging Graph,2024,2024/06/21,,,10.1016/j.compmedimag.2024.102410,"search_01, search_013, search_014, search_02",4,duplicate
32058080,Decoding rejuvenating effects of mechanical loading on skeletal aging using in vivo μCT imaging and deep learning,"Asgharzadeh P, Röhrle O, Willie BM, Birkhold AI.",Acta Biomater. 2020 Apr 1;106:193-207. doi: 10.1016/j.actbio.2020.02.007. Epub 2020 Feb 11.,Asgharzadeh P,Acta Biomater,2020,2020/02/15,,,10.1016/j.actbio.2020.02.007,"search_01, search_013, search_014, search_02, search_023, search_026",6,duplicate
33295680,Relationship between altered knee kinematics and subchondral bone remodeling in a clinically translational model of ACL injury,"White MS, Brancati RJ, Lepley LK.",J Orthop Res. 2022 Jan;40(1):74-86. doi: 10.1002/jor.24943. Epub 2020 Dec 23.,White MS,J Orthop Res,2022,2020/12/09,PMC8187469,NIHMS1655241,10.1002/jor.24943,"search_01, search_013, search_014, search_015, search_02, search_03",6,duplicate
36676961,Changes in Bone Marrow Fatty Acids Early after Ovariectomy-Induced Osteoporosis in Rats and Potential Functions,"Wang S, Tang C, Chen J, Tang H, Zhang L, Tang G.",Metabolites. 2022 Dec 26;13(1):36. doi: 10.3390/metabo13010036.,Wang S,Metabolites,2022,2023/01/21,PMC9863616,,10.3390/metabo13010036,search_01,1,not
38777311,Characterization and quantification of in-vitro equine bone resorption in 3D using μCT and deep learning-aided feature segmentation,"Grass DM, Malek G, Taïeb HM, Ittah E, Richard H, Reznikov N, Laverty S.",Bone. 2024 Aug;185:117131. doi: 10.1016/j.bone.2024.117131. Epub 2024 May 20.,Grass DM,Bone,2024,2024/05/22,,,10.1016/j.bone.2024.117131,"search_01, search_013, search_014, search_019, search_02, search_020, search_021, search_022, search_023, search_026, search_027, search_028",12,duplicate
36904208,The Effect of Omega-9 on Bone Viscoelasticity and Strength in an Ovariectomized Diet-Fed Murine Model,"Omer M, Ngo C, Ali H, Orlovskaya N, Cheong VS, Ballesteros A, Garner MT, Wynn A, Martyniak K, Wei F, Collins BE, Yarmolenko SN, Asiatico J, Kinzel M, Ghosh R, Meckmongkol T, Calder A, Dahir N, Gilbertson TA, Sankar J, Coathup M.",Nutrients. 2023 Feb 28;15(5):1209. doi: 10.3390/nu15051209.,Omer M,Nutrients,2023,2023/03/11,PMC10005705,,10.3390/nu15051209,search_01,1,not
38834103,Statistical investigation of interdependence of trabecular microarchitectural parameters from micro-computed tomography,"Neeteson NJ, Bugbird AR, Burt LA, Boyd SK.",Bone. 2024 Oct;187:117144. doi: 10.1016/j.bone.2024.117144. Epub 2024 Jun 2.,Neeteson NJ,Bone,2024,2024/06/04,,,10.1016/j.bone.2024.117144,"search_01, search_013, search_014, search_015, search_017, search_02, search_03, search_05",8,duplicate
33461597,Inhibition of TGFβ improves hematopoietic stem cell niche and ameliorates cancer-related anemia,"Wang B, Wang Y, Chen H, Yao S, Lai X, Qiu Y, Cai J, Huang Y, Wei X, Guan Y, Wang T, Wang J, Xiang AP.",Stem Cell Res Ther. 2021 Jan 18;12(1):65. doi: 10.1186/s13287-020-02120-9.,Wang B,Stem Cell Res Ther,2021,2021/01/19,PMC7814632,,10.1186/s13287-020-02120-9,"search_01, search_02, search_03",3,duplicate
33346401,In Vitro and In Vivo Study of a Novel Nanoscale Demineralized Bone Matrix Coated PCL/β-TCP Scaffold for Bone Regeneration,"Yuan B, Wang Z, Zhao Y, Tang Y, Zhou S, Sun Y, Chen X.",Macromol Biosci. 2021 Mar;21(3):e2000336. doi: 10.1002/mabi.202000336. Epub 2020 Dec 21.,Yuan B,Macromol Biosci,2021,2020/12/21,,,10.1002/mabi.202000336,"search_01, search_02",2,duplicate
36252878,Er-Xian decoction attenuates ovariectomy-induced osteoporosis by modulating fatty acid metabolism and IGF1/PI3K/AKT signaling pathway,"Ma Y, Hu J, Song C, Li P, Cheng Y, Wang Y, Liu H, Chen Y, Zhang Z.",J Ethnopharmacol. 2023 Jan 30;301:115835. doi: 10.1016/j.jep.2022.115835. Epub 2022 Oct 14.,Ma Y,J Ethnopharmacol,2023,2022/10/17,,,10.1016/j.jep.2022.115835,"search_01, search_013, search_014, search_02",4,duplicate
33360603,A histological comparison of non-human rib models suited for sharp force trauma analysis,"Waltenberger L, Beitel S, Bernegger B, Heimel P, Weninger W, Kanz F.",Forensic Sci Int. 2021 Feb;319:110661. doi: 10.1016/j.forsciint.2020.110661. Epub 2020 Dec 19.,Waltenberger L,Forensic Sci Int,2021,2020/12/28,,,10.1016/j.forsciint.2020.110661,"search_01, search_02",2,duplicate
34175921,Impact of barrier tissue inflammation and physical activity on joint homeostasis in mice,"Van Mechelen M, Martens T, Vanden Berghe P, Lories R, Gulino GR.",Rheumatology (Oxford). 2022 Apr 11;61(4):1690-1698. doi: 10.1093/rheumatology/keab517.,Van Mechelen M,Rheumatology (Oxford),2022,2021/06/27,,,10.1093/rheumatology/keab517,"search_01, search_02",2,duplicate
25568170,Osterix regulates tooth root formation in a site-specific manner,"Kim TH, Bae CH, Lee JC, Kim JE, Yang X, de Crombrugghe B, Cho ES.",J Dent Res. 2015 Mar;94(3):430-8. doi: 10.1177/0022034514565647. Epub 2015 Jan 7.,Kim TH,J Dent Res,2015,2015/01/09,PMC4814021,,10.1177/0022034514565647,"search_01, search_02",2,duplicate
34633315,3D-printed Poly-Lactic Co-Glycolic Acid (PLGA) scaffolds in non-critical bone defects impede bone regeneration in rabbit tibia bone,"Lim JX, He M, Chong AKS.",Biomed Mater Eng. 2021;32(6):375-381. doi: 10.3233/BME-216017.,Lim JX,Biomed Mater Eng,2021,2021/10/11,,,10.3233/BME-216017,"search_01, search_02, search_03",3,duplicate
26027862,MicroCT-based evaluation of the trabecular bone quality of different implant anchorage sites for masticatory rehabilitation of the maxilla,"Bertl K, Heimel P, Rökl-Riegler M, Hirtler L, Ulm C, Zechner W.",J Craniomaxillofac Surg. 2015 Jul;43(6):961-8. doi: 10.1016/j.jcms.2015.04.008. Epub 2015 Apr 17.,Bertl K,J Craniomaxillofac Surg,2015,2015/06/02,,,10.1016/j.jcms.2015.04.008,"search_01, search_02, search_03",3,duplicate
37827130,Targeting Cartilage miR-195/497 Cluster for Osteoarthritis Treatment Regulates the Circadian Clock,"Shi S, Zhang L, Wang Q, Wang Q, Li D, Sun W, Yi C.",Gerontology. 2024;70(1):59-75. doi: 10.1159/000534292. Epub 2023 Oct 12.,Shi S,Gerontology,2024,2023/10/12,,,10.1159/000534292,"search_01, search_02",2,duplicate
28198555,Involvement of CD147 in alveolar bone remodeling and soft tissue degradation in experimental periodontitis,"Yang D, Liu R, Liu L, Liao H, Wang C, Cao Z.",J Periodontal Res. 2017 Aug;52(4):704-712. doi: 10.1111/jre.12435. Epub 2017 Feb 15.,Yang D,J Periodontal Res,2017,2017/02/16,,,10.1111/jre.12435,"search_01, search_02, search_03",3,duplicate
30059798,Comparison of a resorbable magnesium implant in small and large growing-animal models,"Grün NG, Holweg P, Tangl S, Eichler J, Berger L, van den Beucken JJJP, Löffler JF, Klestil T, Weinberg AM.",Acta Biomater. 2018 Sep 15;78:378-386. doi: 10.1016/j.actbio.2018.07.044. Epub 2018 Jul 29.,Grün NG,Acta Biomater,2018,2018/07/31,,,10.1016/j.actbio.2018.07.044,"search_01, search_02",2,duplicate
36474887,Colony housing promotes structural and functional changes during surgically induced osteoarthritis in rats,"Brenneis C, Menges S, Westhof A, Lindemann S, Thudium CS, Kleinschmidt-Doerr K.",Osteoarthr Cartil Open. 2020 Sep 16;2(4):100100. doi: 10.1016/j.ocarto.2020.100100. eCollection 2020 Dec.,Brenneis C,Osteoarthr Cartil Open,2020,2022/12/07,PMC9718248,,10.1016/j.ocarto.2020.100100,"search_01, search_02",2,duplicate
21815993,Constant strain rate and peri-implant bone modeling: an in vivo longitudinal micro-CT analysis,"De Smet E, Jaecques SV, Wevers M, Sloten JV, Naert IE.",Clin Implant Dent Relat Res. 2013 Jun;15(3):358-66. doi: 10.1111/j.1708-8208.2011.00375.x. Epub 2011 Aug 4.,De Smet E,Clin Implant Dent Relat Res,2013,2011/08/06,,,10.1111/j.1708-8208.2011.00375.x,"search_01, search_02, search_03",3,duplicate
38908071,Bone mineral density and geometric morphometrics: Indicators of growth in the immature pars basilaris,"Thornton R, Mendelow MG, Hutchinson EF.",Forensic Sci Int. 2024 Aug;361:112111. doi: 10.1016/j.forsciint.2024.112111. Epub 2024 Jun 17.,Thornton R,Forensic Sci Int,2024,2024/06/22,,,10.1016/j.forsciint.2024.112111,"search_01, search_013, search_014, search_02",4,duplicate
34986173,Improved biomechanics in experimental chronic rotator cuff repair after shockwaves is not reflected by bone microarchitecture,"Feichtinger X, Heimel P, Tangl S, Keibl C, Nürnberger S, Schanda JE, Hercher D, Kocijan R, Redl H, Grillari J, Fialka C, Mittermayr R.",PLoS One. 2022 Jan 5;17(1):e0262294. doi: 10.1371/journal.pone.0262294. eCollection 2022.,Feichtinger X,PLoS One,2022,2022/01/05,PMC8730430,,10.1371/journal.pone.0262294,"search_01, search_02",2,duplicate
37708503,A geometric morphometric analysis of variation in Australian frog ilia and taxonomic interpretations,"Farman RM, Archer M, Hand SJ.",J Morphol. 2023 Oct;284(10):e21642. doi: 10.1002/jmor.21642.,Farman RM,J Morphol,2023,2023/09/14,,,10.1002/jmor.21642,"search_01, search_013, search_014, search_02",4,duplicate
35008718,Enhanced BMP-2-Mediated Bone Repair Using an Anisotropic Silk Fibroin Scaffold Coated with Bone-like Apatite,"Deininger C, Wagner A, Heimel P, Salzer E, Vila XM, Weißenbacher N, Grillari J, Redl H, Wichlas F, Freude T, Tempfer H, Teuschl-Woller AH, Traweger A.",Int J Mol Sci. 2021 Dec 28;23(1):283. doi: 10.3390/ijms23010283.,Deininger C,Int J Mol Sci,2021,2022/01/11,PMC8745248,,10.3390/ijms23010283,"search_01, search_02",2,duplicate
32780474,"Middle Pleistocene human femoral diaphyses from Hualongdong, Anhui Province, China","Xing S, Wu XJ, Liu W, Pei SW, Cai YJ, Tong HW, Trinkaus E.",Am J Phys Anthropol. 2021 Feb;174(2):285-298. doi: 10.1002/ajpa.24121. Epub 2020 Aug 11.,Xing S,Am J Phys Anthropol,2021,2020/08/12,,,10.1002/ajpa.24121,"search_01, search_02",2,duplicate
35490916,Methotrexate promotes recovery of arthritis-induced alveolar bone loss and modifies the composition of the oral-gut microbiota,"de Arruda JAA, Corrêa JD, Singh Y, Oliveira SR, Machado CC, Schneider AH, Medeiros JD, Fernandes GR, Macari S, Barrioni BR, Santos MS, Duffles LF, Nakaya HTI, Fukada SY, Graves DT, Cunha FQ, Silva TA.",Anaerobe. 2022 Jun;75:102577. doi: 10.1016/j.anaerobe.2022.102577. Epub 2022 Apr 28.,de Arruda JAA,Anaerobe,2022,2022/05/01,PMC10782845,NIHMS1951698,10.1016/j.anaerobe.2022.102577,"search_01, search_02, search_03",3,duplicate
33598975,Longitudinal Changes of Circulating miRNAs During Bisphosphonate and Teriparatide Treatment in an Animal Model of Postmenopausal Osteoporosis,"Weigl M, Kocijan R, Ferguson J, Leinfellner G, Heimel P, Feichtinger X, Pietschmann P, Grillari J, Zwerina J, Redl H, Hackl M.",J Bone Miner Res. 2021 Jun;36(6):1131-1144. doi: 10.1002/jbmr.4276. Epub 2021 Mar 10.,Weigl M,J Bone Miner Res,2021,2021/02/18,PMC8252367,,10.1002/jbmr.4276,"search_01, search_02",2,duplicate
34776000,Bone regeneration in rat calvarial defects using dissociated or spheroid mesenchymal stromal cells in scaffold-hydrogel constructs,"Shanbhag S, Suliman S, Mohamed-Ahmed S, Kampleitner C, Hassan MN, Heimel P, Dobsak T, Tangl S, Bolstad AI, Mustafa K.",Stem Cell Res Ther. 2021 Nov 14;12(1):575. doi: 10.1186/s13287-021-02642-w.,Shanbhag S,Stem Cell Res Ther,2021,2021/11/15,PMC8591809,,10.1186/s13287-021-02642-w,"search_01, search_02",2,duplicate
37481547,The early infection characterization of septic arthritis by Staphylococcus aureus after anterior cruciate ligament reconstruction in a novel rat model,"Tong K, Wei J, Liu Z, Yang X, Hu Y.",J Orthop Surg Res. 2023 Jul 22;18(1):522. doi: 10.1186/s13018-023-03969-1.,Tong K,J Orthop Surg Res,2023,2023/07/22,PMC10362564,,10.1186/s13018-023-03969-1,"search_01, search_02",2,duplicate
38764077,Synergistic effect of umbilical cord extracellular vesicles and rhBMP-2 to enhance the regeneration of a metaphyseal femoral defect in osteoporotic rats,"Deluca A, Wagner A, Heimel P, Deininger C, Wichlas F, Redl H, Rohde E, Tempfer H, Gimona M, Traweger A.",Stem Cell Res Ther. 2024 May 20;15(1):144. doi: 10.1186/s13287-024-03755-8.,Deluca A,Stem Cell Res Ther,2024,2024/05/19,PMC11103988,,10.1186/s13287-024-03755-8,"search_01, search_02",2,duplicate
29446086,Subchondral bone morphology in the metacarpus of racehorses in training changes with distance from the articular surface but not with age,"Martig S, Hitchens PL, Stevenson MA, Whitton RC.",J Anat. 2018 Jun;232(6):919-930. doi: 10.1111/joa.12794. Epub 2018 Feb 15.,Martig S,J Anat,2018,2018/02/16,PMC5979622,,10.1111/joa.12794,"search_01, search_013, search_014, search_02",4,duplicate
31786678,A novel algorithm to predict bone changes in the mouse tibia properties under physiological conditions,"Cheong VS, Campos Marin A, Lacroix D, Dall'Ara E.",Biomech Model Mechanobiol. 2020 Jun;19(3):985-1001. doi: 10.1007/s10237-019-01266-7. Epub 2019 Nov 30.,Cheong VS,Biomech Model Mechanobiol,2020,2019/12/02,PMC7203598,,10.1007/s10237-019-01266-7,"search_01, search_02, search_03",3,duplicate
39198129,In vivo endocultivation of CAD/CAM hybrid scaffolds in the omentum majus in miniature pigs,"Wagner J, Bayer L, Loger K, Acil Y, Kurz S, Spille J, Ahlhelm M, Ingwersen LC, Jonitz-Heincke A, Sedaghat S, Wiltfang J, Naujokat H.",J Craniomaxillofac Surg. 2024 Aug 22:S1010-5182(24)00162-8. doi: 10.1016/j.jcms.2024.04.012. Online ahead of print.,Wagner J,J Craniomaxillofac Surg,2024,2024/08/28,,,10.1016/j.jcms.2024.04.012,search_01,1,not
37702738,Food texture and vitamin D influence mouse mandible form and molar roots,"Van Ankum EM, Majcher KB, Dolovich AT, Johnston JD, Flegel KP, Boughner JC.",Anat Rec (Hoboken). 2024 Mar;307(3):611-632. doi: 10.1002/ar.25315. Epub 2023 Sep 13.,Van Ankum EM,Anat Rec (Hoboken),2024,2023/09/13,,,10.1002/ar.25315,"search_01, search_013, search_014, search_015, search_02, search_023, search_026, search_03",8,duplicate
33810961,On the association between circulating biomarkers and atherosclerotic calcification in a cohort of arterial disease participants,"Cahalane RM, Barrett HE, Ross AM, Mulvihill JJE, Purtill H, Selvarajah L, O'Brien J, Kavanagh EG, Moloneye MA, Egan SM, Leahy FC, Griffin TP, Islam MN, O'Shea PM, Walsh MT, O'Connor EM.",Nutr Metab Cardiovasc Dis. 2021 May 6;31(5):1533-1541. doi: 10.1016/j.numecd.2021.02.005. Epub 2021 Feb 14.,Cahalane RM,Nutr Metab Cardiovasc Dis,2021,2021/04/03,,,10.1016/j.numecd.2021.02.005,"search_01, search_02",2,duplicate
30267882,Deciphering the combined effect of bone morphogenetic protein 6 and calcium phosphate on bone formation capacity of periosteum derived cells-based tissue engineering constructs,"Ji W, Kerckhofs G, Geeroms C, Marechal M, Geris L, Luyten FP.",Acta Biomater. 2018 Oct 15;80:97-107. doi: 10.1016/j.actbio.2018.09.046. Epub 2018 Sep 26.,Ji W,Acta Biomater,2018,2018/09/30,,,10.1016/j.actbio.2018.09.046,"search_01, search_013, search_014, search_02",4,duplicate
29183290,"Modeling, validation and verification of three-dimensional cell-scaffold contacts from terabyte-sized images","Bajcsy P, Yoon S, Florczyk SJ, Hotaling NA, Simon M, Szczypinski PM, Schaub NJ, Simon CG Jr, Brady M, Sriram RD.",BMC Bioinformatics. 2017 Nov 28;18(1):526. doi: 10.1186/s12859-017-1928-x.,Bajcsy P,BMC Bioinformatics,2017,2017/11/30,PMC5706418,,10.1186/s12859-017-1928-x,"search_01, search_013, search_014, search_02",4,duplicate
31880831,"Micromorphology of osteoderms in Dasypodidae (Cingulata, Mammalia): Characterization and 3D-reconstructions","Scarano AC, Ciancio MR, Barbeito-Andrés J, Barbeito CG, Krmpotic CM.",J Morphol. 2020 Feb;281(2):258-272. doi: 10.1002/jmor.21096. Epub 2019 Dec 27.,Scarano AC,J Morphol,2020,2019/12/28,,,10.1002/jmor.21096,"search_01, search_013, search_014, search_02",4,duplicate
38740120,Super-resolution of clinical CT: Revealing microarchitecture in whole bone clinical CT image data,"Frazer LL, Louis N, Zbijewski W, Vaishnav J, Clark K, Nicolella DP.",Bone. 2024 Aug;185:117115. doi: 10.1016/j.bone.2024.117115. Epub 2024 May 11.,Frazer LL,Bone,2024,2024/05/13,PMC11176006,NIHMS1994641,10.1016/j.bone.2024.117115,"search_01, search_013, search_014, search_02",4,duplicate
34761388,Variation in vertebrae shape across small-bodied newts reveals functional and developmental constraints acting upon the trunk region,"Scholtes SJ, Arntzen JW, Ajduković M, Ivanović A.",J Anat. 2022 Apr;240(4):639-646. doi: 10.1111/joa.13591. Epub 2021 Nov 10.,Scholtes SJ,J Anat,2022,2021/11/11,PMC8930814,,10.1111/joa.13591,"search_01, search_02, search_03",3,duplicate
35938671,Comparative morphology and soft tissue histology of the remote-touch bill-tip organ in three ibis species of differing foraging ecology,"du Toit CJ, Chinsamy A, Cunningham SJ.",J Anat. 2022 Oct;241(4):966-980. doi: 10.1111/joa.13734. Epub 2022 Aug 8.,du Toit CJ,J Anat,2022,2022/08/08,PMC9482703,,10.1111/joa.13734,"search_01, search_02",2,duplicate
30075015,Effect of inhibition of CBP-coactivated β-catenin-mediated Wnt signalling in uremic rats with vascular calcifications,"Gravesen E, Nordholm A, Mace M, Morevati M, Høgdall E, Nielsen C, Kjær A, Olgaard K, Lewin E.",PLoS One. 2018 Aug 3;13(8):e0201936. doi: 10.1371/journal.pone.0201936. eCollection 2018.,Gravesen E,PLoS One,2018,2018/08/04,PMC6075782,,10.1371/journal.pone.0201936,"search_01, search_02",2,duplicate
30997036,Autologous bone marrow clot as an alternative to autograft for bone defect healing,"Lim ZXH, Rai B, Tan TC, Ramruttun AK, Hui JH, Nurcombe V, Teoh SH, Cool SM.",Bone Joint Res. 2019 Apr 2;8(3):107-117. doi: 10.1302/2046-3758.83.BJR-2018-0096.R1. eCollection 2019 Mar.,Lim ZXH,Bone Joint Res,2019,2019/04/19,PMC6444063,,10.1302/2046-3758.83.BJR-2018-0096.R1,"search_01, search_02",2,duplicate
23643862,Architecture of cortical bone determines in part its remodelling and structural decay,"Bui M, Bjørnerem A, Ghasem-Zadeh A, Dite GS, Hopper JL, Seeman E.",Bone. 2013 Aug;55(2):353-8. doi: 10.1016/j.bone.2013.04.020. Epub 2013 May 1.,Bui M,Bone,2013,2013/05/07,,,10.1016/j.bone.2013.04.020,"search_01, search_013, search_014, search_02",4,duplicate
34925057,Elder Mice Exhibit More Severe Degeneration and Milder Regeneration in Temporomandibular Joints Subjected to Bilateral Anterior Crossbite,"Zhang Y, Xu X, Zhou P, Liu Q, Zhang M, Yang H, Yu S, Zhang J, Huo W, Zhao Y, Wang M.",Front Physiol. 2021 Dec 2;12:750468. doi: 10.3389/fphys.2021.750468. eCollection 2021.,Zhang Y,Front Physiol,2021,2021/12/20,PMC8674645,,10.3389/fphys.2021.750468,"search_01, search_02",2,duplicate
28833486,Impaired periodontium and temporomandibular joints in tumour necrosis factor-α transgenic mice,"Dobsak T, Heimel P, Tangl S, Schwarze UY, Schett G, Gruber R.",J Clin Periodontol. 2017 Dec;44(12):1226-1235. doi: 10.1111/jcpe.12799. Epub 2017 Nov 17.,Dobsak T,J Clin Periodontol,2017,2017/08/24,,,10.1111/jcpe.12799,"search_01, search_02",2,duplicate
29183840,Comparative expression analyses of bone morphogenetic protein 4 (BMP4) expressions in muscles of tilapia and common carp indicate that BMP4 plays a role in the intermuscular bone distribution in a dose-dependent manner,"Su S, Dong Z.",Gene Expr Patterns. 2018 Jan;27:106-113. doi: 10.1016/j.gep.2017.11.005. Epub 2017 Nov 26.,Su S,Gene Expr Patterns,2018,2017/11/30,,,10.1016/j.gep.2017.11.005,search_01,1,not
35672836,Psoralen alleviates radiation-induced bone injury by rescuing skeletal stem cell stemness through AKT-mediated upregulation of GSK-3β and NRF2,"Yin BF, Li ZL, Yan ZQ, Guo Z, Liang JW, Wang Q, Zhao ZD, Li PL, Hao RC, Han MY, Li XT, Mao N, Ding L, Chen DF, Gao Y, Zhu H.",Stem Cell Res Ther. 2022 Jun 7;13(1):241. doi: 10.1186/s13287-022-02911-2.,Yin BF,Stem Cell Res Ther,2022,2022/06/07,PMC9172007,,10.1186/s13287-022-02911-2,"search_01, search_013",2,duplicate
25469560,Alveolar bone regeneration in response to local application of calcitriol in vitamin D deficient rats,"Fügl A, Gruber R, Agis H, Lzicar H, Keibl C, Schwarze UY, Dvorak G.",J Clin Periodontol. 2015 Jan;42(1):96-103. doi: 10.1111/jcpe.12342. Epub 2015 Jan 13.,Fügl A,J Clin Periodontol,2015,2014/12/04,,,10.1111/jcpe.12342,"search_01, search_02",2,duplicate
33789678,Elevation of miR-302b prevents multiple myeloma cell growth and bone destruction by blocking DKK1 secretion,"Wu Z, Zhang Y, Yang Z, Zhu Y, Xie Y, Zhou F, Cai L.",Cancer Cell Int. 2021 Mar 31;21(1):187. doi: 10.1186/s12935-021-01887-y.,Wu Z,Cancer Cell Int,2021,2021/04/01,PMC8011228,,10.1186/s12935-021-01887-y,"search_01, search_02",2,duplicate
31729194,Anatomical similarity between the Sost-knockout mouse and sclerosteosis in humans,"Schwarze UY, Dobsak T, Gruber R, Bookstein FL.",Anat Rec (Hoboken). 2020 Sep;303(9):2295-2308. doi: 10.1002/ar.24318. Epub 2019 Dec 17.,Schwarze UY,Anat Rec (Hoboken),2020,2019/11/16,PMC7496997,,10.1002/ar.24318,"search_01, search_02, search_03",3,duplicate
37774934,Characterization of rat vertebrae cortical bone microstructures using confocal Raman microscopy combined to tomography and electron microscopy,"Shah SA, Salehi H, Cavaillès V, Fernandez F, Cuisinier F, Collart-Dutilleul PY, Desoutter A.",Ann Anat. 2023 Oct;250:152162. doi: 10.1016/j.aanat.2023.152162. Epub 2023 Sep 27.,Shah SA,Ann Anat,2023,2023/09/29,,,10.1016/j.aanat.2023.152162,"search_01, search_02, search_03",3,duplicate
